@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

iris,4,5,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.00908,0.018965,2.043001,4.023042,23.774438,0.300767,23.473671,1.584963,0.020051,1.564911,23.473671,1.564911,98.734915,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.068,0.00008,0.068031,0.08,68.031,14411,10633,2353,100,35.555556,?
iris,4,6,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.0352,0.125815,7.920096,26.689366,23.774438,1.583206,22.191231,1.584963,0.105547,1.479415,22.191231,1.479415,93.340721,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.065,0.000044,0.064246,0.044,64.246,14255,10633,2353,100,37.777778,?
iris,4,7,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.006544,0.01828,1.472345,3.87783,23.774438,0.218066,23.556372,1.584963,0.014538,1.570425,23.556372,1.570425,99.082773,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.065,0.000043,0.064136,0.043,64.136,14255,10633,2353,100,37.777778,?
iris,4,8,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.010769,0.032534,2.423123,6.901532,23.774438,0.368188,23.406249,1.584963,0.024546,1.560417,23.406249,1.560417,98.451327,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.06,0.000042,0.059509,0.042,59.509,14099,10633,2353,100,37.777778,?
iris,4,9,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.048439,0.182049,10.898833,38.618341,23.774438,3.046485,20.727952,1.584963,0.203099,1.381863,21.464139,1.430943,90.282427,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.062,0.000044,0.061812,0.044,61.812,14177,10633,2353,100,37.777778,?
iris,4,10,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.009754,0.022565,2.194659,4.786736,23.774438,0.325254,23.449183,1.584963,0.021684,1.563279,23.449183,1.563279,98.631916,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.064,0.000045,0.063927,0.045,63.927,14177,10633,2353,100,37.777778,?
iris,5,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.015563,0.037873,3.501567,8.034056,23.774438,0.530589,23.243849,1.584963,0.035373,1.54959,23.243849,1.54959,97.768239,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.061,0.000039,0.060597,0.039,60.597,14099,10633,2353,100,40,?
iris,5,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,12,3,0,80,20,0,0.7,0.109449,0.287109,24.626057,60.904947,23.774438,6.865367,16.90907,1.584963,0.457691,1.127271,18.158731,1.210582,76.379223,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.805556,0.8,0.79798,0.703451,0.973333,0.956508,0.79798,0.8,0,0.058,0.000072,0.058088,0.072,58.088,14099,10633,2353,100,40,?
iris,5,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.014748,0.046431,3.318338,9.849475,23.774438,0.519259,23.255179,1.584963,0.034617,1.550345,23.255179,1.550345,97.815894,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.063,0.000048,0.063608,0.048,63.608,14177,10633,2353,100,35.555556,?
iris,5,4,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.012361,0.035458,2.781144,7.521787,23.774438,0.423794,23.350643,1.584963,0.028253,1.55671,23.350643,1.55671,98.217436,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.063,0.000042,0.062721,0.042,62.721,14216,10633,2353,100,35.555556,?
iris,5,5,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.046334,0.181002,10.425135,38.396364,23.774438,3.051898,20.722539,1.584963,0.20346,1.381503,21.554127,1.436942,90.660934,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.061,0.000041,0.061083,0.041,61.083,14177,10633,2353,100,37.777778,?
iris,5,6,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.009403,0.022811,2.115672,4.838878,23.774438,0.314057,23.460381,1.584963,0.020937,1.564025,23.460381,1.564025,98.679016,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.071,0.000042,0.07072,0.042,70.72,14411,10633,2353,100,37.777778,?
iris,5,7,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.024137,0.066316,5.430782,14.067746,23.774438,0.867199,22.907238,1.584963,0.057813,1.527149,22.907238,1.527149,96.352387,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.059,0.000096,0.058403,0.096,58.403,14060,10633,2353,100,40,?
iris,5,8,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.089988,0.251813,20.247327,53.417553,23.774438,5.907538,17.8669,1.584963,0.393836,1.191127,19.424651,1.294977,81.703936,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,1,1,0.861111,0.866667,0,0.06,0.000057,0.060276,0.057,60.276,14099,10633,2353,100,44.444444,?
iris,5,9,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.061528,0.193379,13.843833,41.021836,23.774438,3.729506,20.044932,1.584963,0.248634,1.336329,20.988345,1.399223,88.281143,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0.058,0.000044,0.058405,0.044,58.405,14099,10633,2353,100,40,?
iris,5,10,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047486,0.152583,10.684421,32.367669,23.774438,2.262774,21.511663,1.584963,0.150852,1.434111,21.551233,1.436749,90.648762,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0.065,0.000044,0.064984,0.044,64.984,14255,10633,2353,100,40,?
iris,6,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.022908,0.060761,5.154317,12.889352,23.774438,0.812666,22.961771,1.584963,0.054178,1.530785,22.961771,1.530785,96.581765,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.061,0.000078,0.060391,0.078,60.391,14060,10633,2353,100,37.777778,?
iris,6,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.012872,0.045488,2.896091,9.649362,23.774438,0.456922,23.317516,1.584963,0.030461,1.554501,23.317516,1.554501,98.078096,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.069,0.000076,0.069142,0.076,69.142,14450,10633,2353,100,35.555556,?
iris,6,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.043505,0.18108,9.788541,38.412879,23.774438,2.967152,20.807285,1.584963,0.19781,1.387152,21.64634,1.443089,91.048801,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.064,0.000047,0.063784,0.047,63.784,14255,10633,2353,100,37.777778,?
iris,6,4,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.082869,0.228827,18.645521,48.541448,23.774438,4.928846,18.845592,1.584963,0.32859,1.256373,19.853189,1.323546,83.50645,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.986667,0.977778,0.861111,0.866667,0,0.063,0.000042,0.063017,0.042,63.017,14177,10633,2353,100,42.222222,?
iris,6,5,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.021936,0.05409,4.935571,11.474178,23.774438,0.765527,23.008911,1.584963,0.051035,1.533927,23.008911,1.533927,96.780043,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.063,0.000042,0.063012,0.042,63.012,14177,10633,2353,100,40,?
iris,6,6,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.078853,0.227806,17.741956,48.324867,23.774438,4.606246,19.168191,1.584963,0.307083,1.277879,19.868186,1.324546,83.569531,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.986667,0.977778,0.866667,0.866667,0.001,0.065,0.000068,0.065555,0.068,65.555,14294,10633,2353,100,44.444444,?
iris,6,7,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.036255,0.140801,8.157432,29.868316,23.774438,1.79416,21.980277,1.584963,0.119611,1.465352,21.980277,1.465352,92.453407,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.063,0.000163,0.062875,0.163,62.875,14216,10633,2353,100,40,?
iris,6,8,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.066663,0.213705,14.999213,45.333682,23.774438,3.777761,19.996677,1.584963,0.251851,1.333112,20.336906,1.355794,85.541059,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.986667,0.977778,0.866667,0.866667,0.001,0.06,0.000089,0.059994,0.089,59.994,14099,10633,2353,100,37.777778,?
iris,6,9,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.023663,0.060693,5.324273,12.874995,23.774438,0.838937,22.9355,1.584963,0.055929,1.529033,22.9355,1.529033,96.471263,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.059,0.000041,0.05892,0.041,58.92,14099,10633,2353,100,40,?
iris,6,10,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.007968,0.017834,1.792793,3.783211,23.774438,0.263976,23.510462,1.584963,0.017598,1.567364,23.510462,1.567364,98.889665,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.064,0.00004,0.064764,0.04,64.764,14294,10633,2353,100,35.555556,?
iris,7,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.04463,0.158481,10.041775,33.618802,23.774438,2.319095,21.455343,1.584963,0.154606,1.430356,21.639265,1.442618,91.019042,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.068,0.000041,0.067355,0.041,67.355,14333,10633,2353,100,37.777778,?
iris,7,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,12,3,0,80,20,0,0.7,0.107629,0.261884,24.216601,55.554048,23.774438,5.901424,17.873013,1.584963,0.393428,1.191534,18.391048,1.22607,77.356397,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.805556,0.8,0.79798,0.703451,0.973333,0.956508,0.79798,0.8,0,0.062,0.000117,0.061664,0.117,61.664,14177,10633,2353,100,44.444444,?
iris,7,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.01676,0.033417,3.770944,7.088775,23.774438,0.563169,23.211268,1.584963,0.037545,1.547418,23.211268,1.547418,97.631199,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.062,0.000067,0.061834,0.067,61.834,14177,10633,2353,100,40,?
iris,7,4,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.050124,0.194058,11.277955,41.166008,23.774438,3.735351,20.039087,1.584963,0.249023,1.335939,21.403585,1.426906,90.027723,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.06,0.000065,0.060153,0.065,60.153,14099,10633,2353,100,37.777778,?
iris,7,5,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.017612,0.056275,3.962618,11.937696,23.774438,0.63275,23.141688,1.584963,0.042183,1.542779,23.141688,1.542779,97.338528,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.063,0.000045,0.062504,0.045,62.504,14177,10633,2353,100,37.777778,?
iris,7,6,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.004941,0.012868,1.111669,2.729719,23.774438,0.163143,23.611295,1.584963,0.010876,1.574086,23.611295,1.574086,99.31379,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.065,0.000047,0.064683,0.047,64.683,14216,10633,2353,100,33.333333,?
iris,7,7,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.053858,0.191467,12.118002,40.616284,23.774438,3.514775,20.259662,1.584963,0.234318,1.350644,21.257165,1.417144,89.411853,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0.059,0.000043,0.058667,0.043,58.667,14099,10633,2353,100,40,?
iris,7,8,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.058246,0.169755,13.105385,36.01043,23.774438,2.855333,20.919104,1.584963,0.190356,1.394607,21.131206,1.408747,88.882044,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.056,0.000061,0.056444,0.061,56.444,14060,10633,2353,100,40,?
iris,7,9,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.052001,0.179441,11.700154,38.065193,23.774438,3.068004,20.706434,1.584963,0.204534,1.380429,21.352842,1.423523,89.814289,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.064,0.000044,0.064213,0.044,64.213,14255,10633,2353,100,40,?
iris,7,10,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.013771,0.043382,3.098522,9.202723,23.774438,0.48204,23.292398,1.584963,0.032136,1.552827,23.292398,1.552827,97.972444,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.065,0.00004,0.065448,0.04,65.448,14255,10633,2353,100,35.555556,?
iris,8,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.043357,0.163892,9.755261,34.766686,23.774438,2.43419,21.340247,1.584963,0.162279,1.422683,21.678274,1.445218,91.183122,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.063,0.000042,0.06225,0.042,62.25,14138,10633,2353,100,37.777778,?
iris,8,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.0405,0.147249,9.112397,31.236304,23.774438,1.980084,21.794354,1.584963,0.132006,1.452957,21.801997,1.453466,91.703526,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.058,0.000082,0.058325,0.082,58.325,14099,10633,2353,100,37.777778,?
iris,8,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.051449,0.184128,11.576081,39.05954,23.774438,3.237386,20.537051,1.584963,0.215826,1.369137,21.366711,1.424447,89.872623,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0.08,0.000046,0.070077,0.046,70.077,14294,10633,2353,100,40,?
iris,8,4,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.009071,0.020851,2.040962,4.423147,23.774438,0.301773,23.472664,1.584963,0.020118,1.564844,23.472664,1.564844,98.730682,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.061,0.001213,0.060409,1.213,60.409,14099,10633,2353,100,37.777778,?
iris,8,5,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.017686,0.052653,3.979318,11.169427,23.774438,0.625204,23.149234,1.584963,0.04168,1.543282,23.149234,1.543282,97.37027,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.066,0.000045,0.065598,0.045,65.598,14294,10633,2353,100,37.777778,?
iris,8,6,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.092125,0.234325,20.728045,49.707873,23.774438,5.001324,18.773114,1.584963,0.333422,1.251541,19.367736,1.291182,81.464539,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,1,1,0.861111,0.866667,0,0.06,0.000042,0.060469,0.042,60.469,14177,10633,2353,100,44.444444,?
iris,8,7,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.02076,0.059109,4.670954,12.538898,23.774438,0.740992,23.033445,1.584963,0.049399,1.535563,23.033445,1.535563,96.883239,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.063,0.000041,0.062872,0.041,62.872,14177,10633,2353,100,42.222222,?
iris,8,8,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.011423,0.028244,2.570078,5.991511,23.774438,0.384516,23.389921,1.584963,0.025634,1.559328,23.389921,1.559328,98.382649,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.059,0.000041,0.05845,0.041,58.45,14021,10633,2353,100,37.777778,?
iris,8,9,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.050014,0.193794,11.253109,41.109982,23.774438,3.833031,19.941406,1.584963,0.255535,1.329427,21.420387,1.428026,90.098395,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0.061,0.000055,0.060973,0.055,60.973,14138,10633,2353,100,37.777778,?
iris,8,10,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.10017,0.251824,22.538154,53.420011,23.774438,5.961528,17.81291,1.584963,0.397435,1.187527,19.031931,1.268795,80.052079,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.986667,0.977778,0.866667,0.866667,0,0.058,0.000044,0.05744,0.044,57.44,14021,10633,2353,100,44.444444,?
iris,9,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.032027,0.074214,7.205964,15.743191,23.774438,1.143334,22.631104,1.584963,0.076222,1.50874,22.631104,1.50874,95.190911,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.061,0.000321,0.0607,0.321,60.7,14099,10633,2353,100,40,?
iris,9,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.052992,0.175908,11.923175,37.315822,23.774438,2.985551,20.788886,1.584963,0.199037,1.385926,21.326283,1.421752,89.702578,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.002,0.064,0.001766,0.063219,1.766,63.219,14177,10633,2353,100,42.222222,?
iris,9,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.081438,0.238378,18.323525,50.567706,23.774438,4.981897,18.792541,1.584963,0.332126,1.252836,19.733343,1.315556,83.002354,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,1,1,0.861111,0.866667,0.001,0.063,0.000379,0.063135,0.379,63.135,14255,10633,2353,100,42.222222,?
iris,9,4,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.039534,0.158645,8.895115,33.653646,23.774438,2.19883,21.575607,1.584963,0.146589,1.438374,21.814378,1.454292,91.755601,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.059,0.000072,0.058555,0.072,58.555,14060,10633,2353,100,37.777778,?
iris,9,5,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.057737,0.193689,12.990863,41.087677,23.774438,3.71489,20.059547,1.584963,0.247659,1.337303,21.122909,1.408194,88.847147,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.067,0.000028,0.06706,0.028,67.06,14294,10633,2353,100,40,?
iris,9,6,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.022677,0.050195,5.102306,10.647879,23.774438,0.780719,22.993719,1.584963,0.052048,1.532915,22.993719,1.532915,96.716142,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.067,0.00003,0.067034,0.03,67.034,14333,10633,2353,100,42.222222,?
iris,9,7,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.044542,0.190092,10.021851,40.324569,23.774438,3.474307,20.30013,1.584963,0.23162,1.353342,21.607128,1.440475,90.883867,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.061,0.000027,0.061328,0.027,61.328,14138,10633,2353,100,35.555556,?
iris,9,8,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.04883,0.171513,10.986679,36.383406,23.774438,2.632598,21.141839,1.584963,0.175507,1.409456,21.439846,1.429323,90.180245,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0.064,0.000079,0.064048,0.079,64.048,14255,10633,2353,100,37.777778,?
iris,9,9,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.045226,0.18179,10.175955,38.563465,23.774438,3.058453,20.715985,1.584963,0.203897,1.381066,21.590653,1.439377,90.814571,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.067,0.000048,0.066723,0.048,66.723,14294,10633,2353,100,35.555556,?
iris,9,10,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.033435,0.08724,7.522927,18.506432,23.774438,1.236038,22.5384,1.584963,0.082403,1.50256,22.5384,1.50256,94.800979,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.063,0.000032,0.062915,0.032,62.915,14216,10633,2353,100,40,?
